time,producer-service-10_throughput,producer-service-11_throughput,producer-service-12_throughput,producer-service-13_throughput,producer-service-14_throughput,producer-service-15_throughput,producer-service-16_throughput,producer-service-1_throughput,producer-service-2_throughput,producer-service-3_throughput,producer-service-4_throughput,producer-service-5_throughput,producer-service-6_throughput,producer-service-7_throughput,producer-service-8_throughput,producer-service-9_throughput,total_throughput,producer-service-10_latency,producer-service-11_latency,producer-service-12_latency,producer-service-13_latency,producer-service-14_latency,producer-service-15_latency,producer-service-16_latency,producer-service-1_latency,producer-service-2_latency,producer-service-3_latency,producer-service-4_latency,producer-service-5_latency,producer-service-6_latency,producer-service-7_latency,producer-service-8_latency,producer-service-9_latency,average_latency
2021-05-05T22:15:29.000Z,10162,12588,10485,10368,10535,10368,10240,10880,11392,10752,10752,11784,10494,11136,9883,11026,172845,3844.9122220035424,3771.4309659993646,3568.317119694802,3732.176022376543,3827.258566682487,3634.027488425926,3833.18076171875,3579.3174632352943,3603.4470681179773,3616.8426339285716,3771.8513764880954,3528.5132382892057,3633.236801982085,3870.580369971264,3824.013659819893,3685.3633230545984,3707.779317611775
2021-05-05T22:15:30.000Z,9257,11197,9492,9856,9472,9344,9344,10112,9078,10368,10240,10104,8832,9600,9004,9326,154626,4057.932159446905,3693.5691703134767,3623.5493046776232,3626.7981939935066,3621.6683910472975,3599.468642979452,3780.603167808219,3906.674841772152,3606.068186825292,3466.8361304012346,3756.74453125,3711.1277711797306,3537.6496829710145,3876.451145833333,3762.750222123501,3646.383551361784,3704.642193374033
2021-05-05T22:15:31.000Z,10149,12951,9708,11392,11264,10234,10496,11087,12170,10752,11648,12544,9728,10752,12116,10496,177487,3768.34377771209,3773.763415952436,3634.0698393077873,3303.2091818820227,3830.3656782670455,3792.6450068399454,3890.468273628049,3528.4783079282042,3791.3293344289236,3605.376488095238,3511.7330013736264,3666.428651147959,3799.8312088815787,3772.9796316964284,3718.801914823374,3765.3869092987807,3697.075663828968
2021-05-05T22:15:32.000Z,10752,13568,11392,11904,11291,12253,11136,11993,11264,12032,10880,12246,11648,11008,11136,12330,186833,4067.923363095238,4065.108564268868,3932.947243679775,3877.185483870968,4299.781861659729,3687.179792703828,3771.916397270115,3745.0074209955806,3917.3860973011365,3780.501246675532,4227.238694852941,3905.1598889433285,3709.7344608516482,4167.290515988372,4175.087104885058,3690.5716139497163,3938.7512344369898
2021-05-05T22:15:33.000Z,10368,11520,10368,11520,10469,10590,10240,10840,11392,11264,10496,11100,10496,10624,10240,10326,171853,3893.667727623457,4058.0750868055557,3883.8205054012346,3590.3553819444446,3845.3093896265163,3870.8677998111425,3842.58896484375,3748.7879151291513,3869.5509129213483,3880.8316761363635,3889.665586890244,4089.3244144144146,3989.3857660060976,3893.7836031626507,3548.34609375,3964.38611272516,3866.17168357447
2021-05-05T22:15:34.000Z,10368,13312,12416,12416,11469,11438,10880,11648,12160,11950,11520,12128,10880,11520,12160,11904,188169,3828.696662808642,3644.6986177884614,3415.3882893041236,3446.958118556701,3720.694132008022,3420.9257737366675,3635.3765625,3742.0562328296705,3480.891118421053,3496.8080334728033,3745.207552083333,3796.40385883905,3569.6889705882354,3810.8605034722223,3415.251726973684,3501.3371975806454,3604.4527094352065
2021-05-05T22:15:35.000Z,9088,11776,10553,9216,10642,10397,8940,9984,10725,11218,9088,11205,11136,8704,10611,11008,164291,3988.2920334507044,4006.0092561141305,3729.508860039799,3873.8093532986113,3876.8888366848337,3628.6333557757043,3743.353803131991,3742.3890224358975,3892.509557109557,3560.1392405063293,4168.7308538732395,3848.630879071843,3550.7074353448274,3908.323299632353,3808.6698708887,3513.7447311046512,3802.5212742789477
2021-05-05T22:15:36.000Z,9728,12463,10823,11776,11013,12672,11028,11520,11803,12288,10496,12073,11904,10880,10765,11648,182880,3882.0873766447367,4532.829013881088,4079.30518340571,4173.827445652174,3936.7058022337237,3834.1317866161617,4034.085690968444,4178.865885416667,4209.705413877828,3972.4835611979165,4180.0288681402435,4162.1310361964715,3867.8672715053763,3889.428400735294,3996.5320947515097,4235.072888049451,4072.817982454549
2021-05-05T22:15:37.000Z,9612,10961,9984,10408,10012,8960,10624,10112,10368,9903,9656,11136,8863,9984,10496,9472,160551,3971.0993549729506,3905.9797463735063,3909.0644030448716,4129.192928516526,3830.8823411905714,4049.1026785714284,3665.2847326807228,4081.604529272152,4004.797550154321,4140.982025648793,4012.4590927920462,3926.8681752873563,3778.444093422092,3980.3106971153848,3656.236280487805,3800.3564189189187,3927.66656552809
2021-05-05T22:15:38.000Z,8692,11392,11648,11224,10624,10752,9984,9728,10752,12369,10184,11008,10977,9600,10496,12526,171956,4206.807294063507,4075.8164501404494,3736.1158138736264,4100.005256593015,3778.0409450301204,4202.567987351191,3759.535456730769,4318.180098684211,3895.133742559524,3926.2179642655024,4060.9039670070697,3883.8933502906975,4078.0105675503323,3793.2829166666666,3966.5040015243903,3806.7135558039276,3974.2330855084374
2021-05-05T22:15:39.000Z,9472,10368,10752,10304,9088,10496,9779,10240,9856,11904,9412,9600,9728,9831,10097,10933,161860,4083.1158150337837,4243.189718364198,3834.864769345238,4658.98262810559,4471.765625,3912.692073170732,4312.865732692504,4395.71904296875,4469.471185064935,3735.3308131720432,4536.366022099448,4655.06,3914.2582236842104,4349.362323263147,4704.79984153709,3824.3280892710145,4256.3857439232925
2021-05-05T22:15:40.000Z,10496,11763,11008,11200,10240,12601,11373,11008,10624,12416,10172,10752,12288,10777,10895,11357,178970,3807.4718940548782,4289.59644648474,4286.171239098837,4270.269196428571,4340.32783203125,4298.194825807475,4014.422140156511,4238.810047238372,4394.629235692771,4146.189513530928,3985.816653558789,4344.564639136905,4327.034016927083,3895.3380347035354,4214.631206975677,4286.443779167033,4196.244418812084
2021-05-05T22:15:41.000Z,9985,11405,10496,10240,10240,10295,9824,10452,11264,11008,10317,11282,10624,10624,10752,11136,169944,4454.487531296945,4220.082770714599,4289.416063262195,4775.53583984375,4315.312109375,4413.129383195726,4540.899328175896,4491.7202449292,4295.673650568182,4344.611555232558,4180.837646602695,4323.478018081901,4182.7804028614455,4274.3457266566265,4452.664620535715,4289.544719827586,4365.282475697501
2021-05-05T22:15:42.000Z,8703,10368,9856,9984,9728,8848,10496,9132,9728,10240,9011,9875,9472,9856,10496,10240,156033,4128.2479604734,3886.080825617284,4502.157974837663,4179.785556891025,4101.624486019737,4414.742540687161,3837.106612042683,4152.801248357425,4096.867598684211,4302.56669921875,4001.1327266674066,4027.1493670886075,4098.956820101352,3963.859375,4128.970941310976,4133.77060546875,4122.238833654152
2021-05-05T22:15:43.000Z,10112,11904,11264,10880,11136,11520,11264,10479,11264,11776,9600,11099,11378,10547,11264,11503,176990,4094.4333465189875,4366.740759408603,4704.611416903409,4057.1525735294117,4354.017331178161,4606.521267361111,4092.2681995738635,4261.1673823838155,4353.123845880682,4643.471637228261,4134.97875,4281.24182358771,4635.000439444542,4079.870958566417,4317.040926846591,4576.185169086325,4347.364114218619
2021-05-05T22:15:44.000Z,9856,11008,10368,9600,10112,9791,10496,10129,9868,11008,10624,10275,10382,10445,11405,10939,166306,4075.270900974026,4074.536246366279,4248.705150462963,4196.969895833333,4062.7207278481014,4379.041466653049,4194.003144054878,4118.774903741732,4322.7512160518845,4474.314044331395,3775.848268072289,4216.701313868613,4562.236948564824,4100.381713738631,3787.314949583516,4307.493646585611,4181.066533545695
2021-05-05T22:15:45.000Z,9088,10112,9088,9472,10368,9425,9600,9728,9972,9600,9216,9437,9088,9600,10483,9942,154219,4363.063820422535,4432.668413765823,4689.0980413732395,4078.594066722973,4172.069637345679,4853.955968169761,4572.577083333334,4144.851973684211,4392.60188527878,4633.565208333333,4304.293836805556,4667.875807989827,4685.129731514085,4489.420729166667,4016.1736144233523,4542.232548782941,4439.885772944506
2021-05-05T22:15:46.000Z,10387,11008,11136,10112,11425,10736,10554,10368,10937,11136,10496,10752,10496,11264,10559,11520,172886,4543.73370559353,4801.272710755814,4587.822737068966,4753.635581487341,4266.3232385120355,4501.038189269747,4906.717926852379,4482.251157407408,4555.240559568438,4709.575520833333,4674.7241806402435,4657.484002976191,4766.619092987805,4569.212446732955,4837.565867979923,4756.476909722222,4648.105864274271
2021-05-05T22:15:47.000Z,9069,11264,10752,9984,10847,10240,10822,9227,9799,11648,9600,10752,9984,10112,10305,9984,164389,4474.353622229573,4462.504794034091,4735.104259672619,4906.901442307692,4466.91804185489,4089.4275390625,4848.4716318610235,4700.526498320148,4749.280538830493,4837.320398351649,4609.987604166667,4554.028180803572,4711.879807692308,4918.966079905063,4630.695487627366,5130.09515224359,4676.653817435203
2021-05-05T22:15:48.000Z,9723,10496,9728,8863,9224,10496,9026,9589,9472,10496,9984,8960,9216,8192,9984,9216,152665,4282.230895814049,4292.490567835366,4226.864412006579,4203.019180864268,4117.753794449262,4319.618330792683,4350.041768225127,4342.03660444259,4215.427364864865,4363.457412347561,4120.6442307692305,4494.8099330357145,4451.273003472223,4689.343505859375,4229.280649038462,5142.962890625,4365.078409027648
2021-05-05T22:15:49.000Z,10629,10880,10624,10849,11204,10752,11198,10880,10368,11392,10752,9856,10087,10752,10880,10496,171599,4724.062094270393,4607.3484375,4583.927051957831,4937.811503364365,4258.579078900393,4453.422805059524,4601.664672262904,4485.42325367647,4415.026523919753,4800.394662921349,4695.949590773809,4732.539366883117,4885.520868444532,4954.971540178572,4670.81875,4811.898628048781,4663.709926760112
2021-05-05T22:15:50.000Z,10624,11904,10753,10836,11572,11264,10966,11520,11396,10930,10624,10880,10777,11904,11264,11392,178606,4790.729480421687,5044.851646505376,4592.457639728448,4374.608065706903,4862.251901140685,4611.993785511364,4580.368958599307,4487.386197916667,4745.600649350649,4836.091033851784,5133.640436746988,5021.000643382353,4800.609074881692,4613.931703629032,4849.466885653409,4525.506934691011,4741.905939857335
2021-05-05T22:15:51.000Z,11136,12416,12159,10924,10624,11392,11690,10880,10748,10958,10752,10977,11264,11264,11053,11487,179724,4698.0353807471265,4675.566607603093,4349.5765276749735,4568.350970340534,5138.546216114458,4113.640712780899,4850.843883661249,4586.4538602941175,4948.612951246743,4610.406643548093,4797.993861607143,4764.741914913,4516.834339488636,4778.883611505682,5237.0828734280285,4641.342038826499,4704.807024611267
2021-05-05T22:15:52.000Z,9984,12090,10944,10880,11264,10278,10775,11520,11392,10752,10368,10911,9856,11136,11731,9633,173514,4442.211738782052,4245.914640198511,4042.6885051169593,4716.224816176471,4674.352095170455,4661.453784783032,4605.8045475638055,4405.308333333333,4491.855688202248,4378.24609375,4553.533757716049,4466.985702502062,4498.877840909091,4194.163164511494,4571.31080044327,4481.672272396969,4464.412736347237
2021-05-05T22:15:53.000Z,12032,12840,12096,11520,12928,12742,11113,11904,11904,12160,12160,11136,10752,12032,12174,11264,190757,4432.602559840426,4756.74906542056,4481.261160714285,4503.735069444445,4801.233988242574,4343.154920734579,4589.3336632772425,4678.802083333333,4559.100722446236,4476.92072368421,4840.327138157894,4968.007543103448,4680.752139136905,4495.201712101064,4986.044521110563,4699.186168323864,4643.275823691977
2021-05-05T22:15:54.000Z,9856,9886,10752,11008,11319,10644,10240,10368,10240,10496,8960,9185,9600,9728,10403,11099,163784,4467.353185876624,4671.424033987457,4033.161086309524,4167.624454941861,4259.085519922254,4082.839064261556,4417.363671875,4544.729456018518,4621.19541015625,4294.051733993902,4697.348660714286,4372.287534022863,4184.429479166667,4200.256064967105,4603.286840334519,3819.619154878818,4339.7534594642
2021-05-05T22:15:55.000Z,10496,9627,10752,10240,10697,10624,10112,11520,10329,10112,10368,9631,9984,9984,9498,10149,164123,4424.085461128048,4647.3818427339775,4976.322172619048,4375.28828125,4883.254463868374,5030.469691265061,4579.303599683544,4195.070399305556,4526.168844999516,4846.078817246836,4186.259162808642,4752.153255113695,4674.632411858975,5114.84264823718,4780.7595283217515,4735.379643314613,4670.465638984677
2021-05-05T22:15:56.000Z,9472,11493,9801,10240,11136,10698,9344,10240,10919,9984,10112,10112,9600,10368,9781,9344,162644,4572.506228885135,4698.32010789176,5067.817161514131,4299.48662109375,4412.658225574713,4898.517666853618,4798.028681506849,4393.22099609375,3968.7381628354246,4676.448617788462,4414.558247626583,4693.3244659810125,4626.878958333334,4231.216628086419,4501.811573458746,4669.8671875,4557.712470688981
2021-05-05T22:15:57.000Z,9856,10898,10679,10112,10059,10678,9984,10752,11008,10624,9472,10496,9272,10240,10752,10880,165762,4616.543323863636,4658.348963112498,4577.664388051316,4423.805775316456,4289.360970275376,4544.240962727103,4642.929186698718,4298.666666666667,4239.444858284884,4836.3495858433735,4834.5191089527025,3872.4752286585367,4619.666415012942,4051.77158203125,4309.815290178572,3891.7927389705883,4419.212190290288
2021-05-05T22:15:58.000Z,8960,9838,9088,9088,10677,10112,8064,7936,10624,9600,7936,9216,8392,8576,9600,8448,146155,4495.805580357143,3933.5400487904044,4172.903169014085,3982.899647887324,3590.905497799007,4237.502571202532,4526.5922619047615,5265.504788306452,3594.4393825301204,4030.9753125,4735.997101814516,3878.9982638888887,4178.613203050524,4391.733092350746,3732.079375,3948.397372159091,4168.555416784725
2021-05-05T22:15:59.000Z,9728,11390,10880,10752,11264,11136,9856,9872,10410,9984,8704,10368,10624,10496,9856,11264,166584,4691.87890625,4527.861896400351,5105.721966911765,4819.029110863095,4726.785245028409,4602.554418103448,5172.781858766234,5204.226094003241,4694.302401536984,5015.592548076923,4894.976677389706,4272.08236882716,4380.243222891566,5039.3569931402435,4888.387581168831,4655.854758522727,4793.227252992542
2021-05-05T22:16:00.000Z,10240,9474,8576,11008,8357,8805,8832,10736,9558,8832,9177,9472,8448,9472,8576,9216,148779,4927.27607421875,4847.395503483217,5597.659048507463,4756.416333575581,4851.712097642695,5508.4064735945485,5223.175611413043,4916.903315946349,4839.854467461812,5133.0625,5120.235588972431,4619.74926097973,5547.475497159091,5123.583509290541,4873.0234375,5674.222330729167,5097.509440654651
2021-05-05T22:16:01.000Z,10752,11190,11520,12160,11611,11035,11264,11264,11698,12416,10279,10438,10880,11776,10496,10855,179634,4573.183314732143,5036.747989276139,4958.80859375,4728.89177631579,4843.270863836017,4906.932306298142,4679.452503551136,4848.499112215909,4714.815865959993,4346.554043170103,4850.559879365697,4986.010634221115,4877.921783088235,4865.313688858696,4814.520198170731,4883.577245508982,4807.191237394926
2021-05-05T22:16:02.000Z,11188,12106,10880,10414,11776,10624,11264,11776,12750,11776,10112,10810,9472,11520,12160,10392,179020,4914.7398105112625,5133.76292747398,5106.062591911765,5088.98828500096,4893.598420516304,5166.144672439759,4639.317294034091,4998.079144021739,5052.777333333333,4687.783797554348,4904.4016020569625,4979.219426456984,4804.553737331081,5072.01328125,4863.480921052632,5480.520881447267,4986.590257899529
2021-05-05T22:16:03.000Z,8652,11904,9728,10066,12544,11520,8448,8960,12047,10108,8704,11136,9728,9856,11054,10610,165065,5049.874595469256,3923.9890793010754,4252.0211759868425,4963.1453407510435,4225.269212372449,4292.616927083333,4860.112807765152,4849.629352678571,4108.504274923217,4515.300751879699,5104.360638786765,3991.510147270115,4654.161903782895,4723.74025974026,4015.059254568482,3962.8389255419415,4468.258415493819
2021-05-05T22:16:04.000Z,9088,10181,10042,10240,10752,10240,8576,9984,10737,10372,8353,11136,10112,9728,9938,10767,160246,5465.841329225352,4931.569688635694,5670.783210515833,5382.8228515625,5032.083333333333,5347.9169921875,5326.677472014925,4936.6051682692305,4892.45552761479,4764.736309294254,4832.572488926135,4675.0436422413795,4684.3327729430375,5208.855674342105,5041.362145300865,5662.655893006408,5116.019656213333
2021-05-05T22:16:05.000Z,9856,9915,10822,11904,10112,10496,9856,10880,10624,11776,11231,10496,10496,9600,9728,10368,168160,5424.916497564935,4991.277054967221,4360.082794307891,4746.983366935484,5528.860363924051,4353.179973323171,4830.478693181818,5138.267830882353,5461.88469503012,4318.018851902174,4922.114949692815,5021.658441310976,4614.887385670731,4748.1603125,5127.184621710527,4539.800540123457,4882.984773314232
2021-05-05T22:16:06.000Z,9728,11776,10496,10880,12544,12032,9775,10624,12032,11520,9472,12018,10880,10418,10880,10624,175699,4654.540810032895,4675.961871603261,4098.069836128048,4624.4984375,4627.669722576531,4345.098154920212,4640.162762148338,4362.738610692771,5114.965009973404,4577.3759548611115,4602.269636824324,4341.031952071892,4452.797977941176,5040.710309080438,4941.92325367647,4486.976185993976,4599.174405376553
2021-05-05T22:16:07.000Z,9216,9984,9344,9472,10240,10916,8657,9728,11520,10880,8192,10066,9600,9550,10727,10664,158756,4595.991319444444,4535.092548076923,4593.37917380137,4650.421347128378,4585.14306640625,4195.727555881275,4810.407646990874,4981.563939144737,4370.078211805556,3930.961948529412,4711.6434326171875,5097.544406914365,4052.7110416666665,4737.036963350785,4091.613964761816,4684.519692423106,4538.989766183948
2021-05-05T22:16:08.000Z,9984,11842,11114,11506,11264,11356,10469,9600,12434,11392,9472,11560,10880,10624,12185,10328,176010,5168.9723557692305,5097.113072116196,4622.063433507288,5135.515730922997,5610.006658380682,4708.884378302219,4570.286942401375,4656.9375,5239.795640984397,5166.998068820225,4829.61644847973,5045.613062283737,4517.61075367647,4706.264118975903,4952.349199835864,4800.234992254067,4926.766397294399
2021-05-05T22:16:09.000Z,11008,11582,11030,11150,12288,12672,11035,10880,11247,11008,8960,12308,11136,10752,11264,11648,179968,4512.0535065406975,5232.636245898809,4852.036536718042,4783.239551569507,4737.839192708333,4766.33483270202,4357.245310376076,4303.9523897058825,5194.001422601583,4956.725472383721,4687.58125,4958.632434189145,5033.211476293103,4681.698660714285,4678.093128551136,4907.907709478022,4790.199320026898
2021-05-05T22:16:10.000Z,10144,11461,9856,11136,10624,10372,9600,12544,11007,12160,11136,11008,10073,10496,10752,9984,172353,5253.740930599369,5195.782217956548,5146.972199675325,5606.186063218391,5390.266754518072,5002.489490937139,5289.9764583333335,4772.5829081632655,5260.325247569728,5122.541529605263,4830.251975574713,5484.147347383721,5156.324928025415,5294.992568597561,5338.904668898809,4974.435797275641,5194.9950678957675
2021-05-05T22:16:11.000Z,10848,11067,11008,11904,10496,12251,10496,11136,11904,12032,9600,10880,11175,10880,11171,11008,177856,5080.621220501475,5306.6938646426315,5393.845294331395,4905.782342069892,5490.9236852134145,4904.003346665579,5412.6583460365855,4891.033225574713,5141.293934811828,5655.107712765957,5045.8365625,4900.218198529412,4916.385324384787,5045.437867647059,5103.4945841912095,5122.243277616279,5144.723674217639
2021-05-05T22:16:12.000Z,9984,11264,11136,9984,11904,11381,10368,12032,10880,11904,10368,11520,11432,11136,11485,10624,177402,4726.809194711538,4733.3974609375,4666.1907327586205,4679.264723557692,4772.775789650537,4680.703540989368,4833.2421875,4608.486535904255,5007.412591911765,4779.772597446236,4511.368634259259,4806.981510416666,4546.225069979007,4858.288523706897,5152.75411406182,4553.351374246988,4744.814036377384
2021-05-05T22:16:13.000Z,9728,13568,10624,11126,12288,10924,10811,10624,13056,11181,9344,11641,11096,9344,12386,11136,178877,4499.895970394737,4809.911188089623,5103.075395331325,4776.225777458206,4840.805501302083,5443.22235444892,4322.577467394321,4599.450112951808,4875.807674632353,5188.306949288973,4840.839790239726,5092.513014345846,4988.904920692141,5086.550406678082,4757.96859357339,5073.8984375,4893.747097145096
2021-05-05T22:16:14.000Z,10240,10624,11008,11146,10880,12288,9029,11008,11008,12371,10496,11527,11648,10368,10654,11648,175943,4511.93359375,4493.089043674699,4848.5417877906975,4576.292391889467,4662.260661764706,4514.849039713542,4994.326392734522,4825.888172238372,4386.554869186047,4935.059251475224,4980.388052591464,4819.234926693849,4818.022750686813,4666.357831790124,4555.8269194668665,4615.942393543956,4700.285504936897
2021-05-05T22:16:15.000Z,9600,11648,10496,12172,11403,12416,10880,11776,12544,11520,11008,11520,11669,11008,11392,11026,182078,5087.817708333333,4746.402300824176,5523.077172256098,5011.8012651988165,4773.045075857231,5343.538981958763,4801.90955882353,5007.451341711957,4465.4658801020405,5363.195572916667,4812.286791424419,4921.907291666666,5205.511526266176,4782.015261627907,4729.348665730337,5259.9712497732635,4989.671602779462
2021-05-05T22:16:16.000Z,9472,11264,10758,10228,10741,11392,9984,11392,10240,11648,9728,10091,10580,10240,10624,10478,168860,4777.476773648648,4825.051669034091,4811.784997211377,4717.042139225655,4896.92123638395,5379.861218398876,4670.23938301282,4694.536077949439,5166.34638671875,4952.859718406594,4660.989309210527,5283.3630958279655,5092.598582230624,4618.398828125,5032.1163403614455,5019.653846153846,4912.452475118726
2021-05-05T22:16:17.000Z,10880,11648,11130,11008,11520,11904,10752,11136,12416,10880,9088,11413,10477,10368,12216,10240,177076,4761.03575367647,4668.84950206044,4546.514465408805,4952.405886627907,4710.809288194445,4773.541246639785,4694.192429315476,4576.338451867816,4925.286646262886,4805.083180147059,4840.109485035211,4383.825900289144,5426.882027297891,4786.0625,4863.168876882777,5174.2630859375,4805.523045352725
2021-05-05T22:16:18.000Z,9344,10880,11776,10752,11008,12416,10880,11392,11392,10858,10624,11136,11306,10855,10937,11648,177204,5470.914918664384,4896.32481617647,4614.340523097826,4871.411830357143,4928.233557412791,4735.334407216495,4892.252297794118,4946.890888342697,4672.846471207865,5022.492355866642,4627.4210278614455,4998.174568965517,4697.3607818857245,5179.48060801474,5109.829203620737,4673.055030906594,4896.02270546195
2021-05-05T22:16:19.000Z,12679,12672,11136,13303,11776,12032,13312,13465,12544,11286,11648,11776,11264,11929,12203,11648,194673,4895.6348292452085,5167.400331439394,5172.048221982759,4982.040366834549,5343.227921195652,5201.079953457447,4881.164588341346,5141.356851095433,5193.474888392857,5204.297182349814,4907.212740384615,5472.739470108696,5169.732510653409,5048.741973342275,5273.173399983611,5338.368131868132,5149.4808350422
2021-05-05T22:16:20.000Z,9977,10070,9216,10761,10112,10112,9472,11239,11008,9856,10752,10112,9728,10496,10724,9088,162723,4927.824195649995,4925.857497517379,5297.465494791667,4610.027227952793,4673.200454905063,5305.083860759493,4576.849345439189,5304.775602811638,4478.949854651163,5197.002637987013,4962.1469494047615,4813.2150909810125,5115.047286184211,4862.344893292683,4437.348563968669,5058.428147007042,4909.097943956486
2021-05-05T22:16:21.000Z,11765,12286,9984,11008,11136,11008,10752,11520,13312,10715,9728,12672,10687,11136,13088,10496,181293,4710.788610284743,5310.7974116881005,5145.690204326923,5295.131449854651,5134.756645114942,5347.882994186047,5231.050502232143,5374.695486111111,4909.894080528846,5373.736070928605,5164.556640625,4872.259311868687,5426.774398802283,5029.08117816092,4765.837561124695,5321.9921875,5150.932795833605
2021-05-05T22:16:22.000Z,10430,10796,10507,10496,10880,10624,9880,11392,11038,10661,10368,10752,10511,10496,11104,10112,170047,4727.685714285714,5261.3189144127455,5263.554201960597,5200.679973323171,5301.114981617647,5039.590173192771,5045.776214574898,5062.020101825843,4635.626925167603,5229.249976550042,5193.40518904321,4743.912202380952,5202.2630577490245,4720.726753048781,4667.404088616715,5468.356902689873,5047.667835652475
2021-05-05T22:16:23.000Z,8525,9600,10101,9728,9728,10240,9843,9394,10338,9472,8704,9472,10162,9091,9344,9088,152830,5119.794604105572,5807.52375,4426.0962280962285,4690.76953125,5347.227796052632,4877.49697265625,5114.519252260489,4845.00191611667,5706.1027278003485,5005.760029560811,4818.29434742647,5473.128589527027,4683.8826018500295,4575.890001099989,5629.149293664384,4983.366417253521,5069.000253670027
2021-05-05T22:16:24.000Z,10543,11648,10240,12288,11297,10112,10358,11854,11520,10240,10640,10880,9856,11261,11520,10752,175009,5012.601915963199,4956.681318681319,5249.44521484375,5104.665608723958,4996.081437549792,5548.829212816456,5156.2597991890325,4886.005483381137,4933.808159722223,5231.5037109375,4767.058928571429,4820.584650735294,5543.896814123376,4914.625699316224,4920.095833333334,5331.145089285715,5085.830554823358
2021-05-05T22:16:25.000Z,11217,11904,9157,11776,10207,10112,10495,11264,12288,9600,10480,11264,9216,10752,11904,10240,171876,4916.535526433093,5465.793094758064,5972.487168286557,5176.080247961957,5803.376898207112,6127.267108386076,5354.682991900905,5257.958895596591,5886.591796875,6006.295625,5632.185591603054,5601.334073153409,5945.728624131944,5524.208333333333,5310.726226478495,5220.7173828125,5575.1230990573795
2021-05-05T22:16:26.000Z,11392,10389,11529,11776,11661,11538,11136,11520,11886,11776,11008,10240,10387,11264,11264,10496,179262,4518.292047050561,5096.597555106362,4834.674299592332,4519.300866168478,4827.739387702599,4809.572196221182,4896.104974856322,5096.429166666667,4762.2867238768295,4668.254670516304,4947.8379360465115,5227.93291015625,4874.210070280158,5110.359286221591,5404.875532670455,5227.0625,4926.345632695788
2021-05-05T22:16:27.000Z,11648,12523,11526,12288,11242,11758,12193,11955,12690,11179,10368,11136,11501,11701,11392,10112,185212,5231.976820054945,5090.906891319972,5207.066458441784,5176.166829427083,5411.747820672478,5069.89190338493,5010.59247108997,5432.04182350481,4979.877856579984,5268.109580463369,5114.671392746914,5480.073904454023,4767.6096861142505,4864.907101957097,5374.265800561798,4936.209355221519,5151.007230999683
2021-05-05T22:16:28.000Z,9728,11136,11180,10641,9865,10368,10591,10573,10752,9429,9984,10752,9344,11289,10114,9856,165602,4918.380448190789,4749.169899425287,5486.6906976744185,5063.027535006108,5160.699847947289,5675.749131944444,5330.967330752525,5380.751064031022,5443.346261160715,5247.089298971259,5157.172075320513,5286.406156994048,5515.202161815068,5020.340419877757,5383.084635159185,5791.7816558441555,5288.116163757162
2021-05-05T22:16:29.000Z,11904,11904,10752,12692,11008,11127,10880,11136,11520,10880,11153,11648,11008,11442,11722,10240,181016,4938.252268145161,5103.41591061828,4849.5483630952385,4845.619366530098,5166.229106104651,4851.931517929361,5182.087224264706,5095.360632183908,5405.944791666667,4934.246323529412,5197.923518335874,4668.288203983517,4894.715933866279,4635.5085649362,5075.364528237502,4919.927734375,4985.272749237617
2021-05-05T22:16:30.000Z,10624,9984,10368,10971,9472,10635,10112,11520,11022,9856,10566,10194,9907,11657,10292,11264,168444,5870.035109186747,5282.14342948718,4737.489872685185,5472.399143195697,5426.784945101352,5033.506817113305,5907.792128164557,5445.614496527778,5393.079295953547,4690.080458603896,5334.4051675184555,5268.591132038454,4761.509942464923,5375.375568328043,5632.723863194715,4446.325905539773,5254.866079693976
2021-05-05T22:16:31.000Z,11776,11904,11008,13774,12032,11668,12672,11520,11890,11776,11561,10286,11981,11767,11648,10752,188015,4998.156844429348,4680.661122311828,4824.950944767442,4993.084870045012,5191.976396276596,4710.895526225574,4653.275015782829,5150.158680555555,5434.479310344827,5035.046959918478,5094.434823977164,5703.458292825199,4878.025707370002,5051.432140732557,5542.462568681319,4695.323939732143,5039.863946498493
2021-05-05T22:16:32.000Z,12416,12288,10752,12481,10240,10730,11503,12266,12160,11136,10752,11776,10624,12786,12032,11392,185334,5365.367509664949,5311.218587239583,5277.757905505952,4775.772454130278,5296.30478515625,5377.819571295433,4809.145092584543,4922.772134355128,5716.497532894737,4916.004040948276,5142.398623511905,5573.513332201087,5098.239740210844,4945.030267480056,5801.10197805851,4997.917573735955,5207.928820560843
2021-05-05T22:16:33.000Z,11213,10628,11634,12017,9728,11776,9873,11030,10624,11033,11506,10752,12288,11662,10831,10752,177347,5012.414429679836,4528.186112156567,4736.071858346227,4805.086377631688,4950.1014597039475,4754.293138586957,5458.894358351058,5229.219492293744,4984.396743222892,4622.329012961117,4564.158352164089,4836.383184523809,4678.763264973958,5202.20536786143,4944.337641953652,4499.119326636905,4862.872507565492
2021-05-05T22:16:34.000Z,10921,11550,11022,12071,11904,11776,9856,11008,11235,10599,10654,10624,11520,10907,10545,10426,176618,5083.580441351524,5444.238874458874,5088.306477953184,5246.107116228978,5461.619455645161,4564.620838994565,5483.303469967533,5021.251271802325,5574.879572763685,5350.509387678083,4974.518302984794,5395.155120481928,4746.209375,5169.5900797652885,5030.232432432433,5132.888739689239,5172.9381848248495
