time,producer-service-1_throughput,producer-service-2_throughput,total_throughput,producer-service-1_latency,producer-service-2_latency,average_latency
2021-05-05T20:01:36.000Z,31844,28310,60154,566.2217058158523,447.300812433769,506.76125912481064
2021-05-05T20:01:37.000Z,31771,28072,59843,538.4714047401718,450.45326303790256,494.46233388903715
2021-05-05T20:01:38.000Z,31385,29131,60516,591.3589294248845,439.8728845559713,515.6159069904279
2021-05-05T20:01:39.000Z,32210,26035,58245,560.1484632101832,467.87551373151524,514.0119884708492
2021-05-05T20:01:40.000Z,32015,26359,58374,570.1444010620022,490.55665996433856,530.3505305131704
2021-05-05T20:01:41.000Z,30515,30091,60606,555.7765033590038,433.30288126017746,494.5396923095906
2021-05-05T20:01:42.000Z,30119,27349,57468,600.967263189349,452.0134922666277,526.4903777279883
2021-05-05T20:01:43.000Z,29654,27059,56713,598.0691980845754,476.5070401714771,537.2881191280262
2021-05-05T20:01:44.000Z,28976,29506,58482,644.5111126449475,434.39663119365554,539.4538719193015
2021-05-05T20:01:45.000Z,30352,27824,58176,559.3382643647865,460.60832374928117,509.97329405703385
2021-05-05T20:01:46.000Z,32167,28619,60786,577.0533155096838,435.2774031237989,506.16535931674133
2021-05-05T20:01:47.000Z,29955,29922,59877,602.9641128359206,422.5435131341488,512.7538129850346
2021-05-05T20:01:48.000Z,29390,30722,60112,609.8981626403539,399.6332595534145,504.7657110968842
2021-05-05T20:01:49.000Z,28121,23461,51582,619.991821058995,519.2132901410852,569.6025556000401
2021-05-05T20:01:50.000Z,27048,29582,56630,633.4197352854185,461.5606449868163,547.4901901361175
2021-05-05T20:01:51.000Z,25590,28966,54556,736.395427901524,434.5537181523165,585.4745730269203
2021-05-05T20:01:52.000Z,30226,28105,58331,615.2393303778205,438.1411848425547,526.6902576101876
2021-05-05T20:01:53.000Z,29576,29229,58805,592.8497430348932,438.24462006910943,515.5471815520013
2021-05-05T20:01:54.000Z,31523,33854,65377,561.6371221013228,386.4823063744314,474.0597142378771
2021-05-05T20:01:55.000Z,34283,28891,63174,557.2692004783712,414.3251531618843,485.7971768201278
2021-05-05T20:01:56.000Z,33885,31078,64963,521.9532241404752,393.7190617156831,457.83614292807914
2021-05-05T20:01:57.000Z,30687,31932,62619,577.7397269201942,401.34977452085684,489.54475072052554
2021-05-05T20:01:58.000Z,27026,38163,65189,654.1725005550211,332.0617351885334,493.1171178717773
2021-05-05T20:01:59.000Z,30893,31570,62463,591.9311818211245,365.41891035793475,478.6750460895296
2021-05-05T20:02:00.000Z,28809,28573,57382,613.3753688083585,424.447275399853,518.9113221041058
2021-05-05T20:02:01.000Z,30303,30745,61048,598.8106458106458,431.6458936412425,515.2282697259442
2021-05-05T20:02:02.000Z,26475,33880,60355,666.5265344664778,372.83775088547816,519.682142675978
2021-05-05T20:02:03.000Z,29278,28050,57328,617.8809003347224,435.33429590017823,526.6075981174503
2021-05-05T20:02:04.000Z,35249,26550,61799,533.089506085279,436.4736723163842,484.7815892008316
2021-05-05T20:02:05.000Z,33207,27542,60749,532.4830608004337,452.74319221552537,492.61312650797953
2021-05-05T20:02:06.000Z,32323.999999999996,31115,63439,521.6060821680485,444.8337779206171,483.2199300443328
2021-05-05T20:02:07.000Z,28874,27860,56734,632.7525455427028,429.8281765972721,531.2903610699875
2021-05-05T20:02:08.000Z,29507,31066,60573,616.5397702240147,413.717665615142,515.1287179195783
2021-05-05T20:02:09.000Z,29623,30636,60259,592.115754650103,415.04755842799324,503.58165653904814
2021-05-05T20:02:10.000Z,29621,24694,54315,598.9142837851524,520.3449015955292,559.6295926903408
2021-05-05T20:02:11.000Z,25887,26194,52081,675.2491598099432,463.38291211727875,569.316035963611
2021-05-05T20:02:12.000Z,24088,26493,50581,734.5551311856526,482.00905899671613,608.2820950911844
2021-05-05T20:02:13.000Z,27168,28198,55366,672.0217903415784,444.32278885027307,558.1722895959257
2021-05-05T20:02:14.000Z,26110,27859,53969,690.4171581769436,468.01773215118993,579.2174451640668
2021-05-05T20:02:15.000Z,29594,27159,56753,570.1469216733121,484.2497882838102,527.1983549785612
2021-05-05T20:02:16.000Z,24664,30071,54735,743.1868310087577,414.41089421701975,578.7988626128888
2021-05-05T20:02:17.000Z,28311,28542,56853,643.791741725831,422.33981500945976,533.0657783676454
2021-05-05T20:02:18.000Z,24708,26659,51367,732.3726323457989,451.4234592445328,591.8980457951659
2021-05-05T20:02:19.000Z,28762,29926,58688,623.3188234476045,434.63907638842477,528.9789499180147
2021-05-05T20:02:20.000Z,27477,27309,54786,657.3966954179859,459.1816251052766,558.2891602616313
2021-05-05T20:02:21.000Z,33447,26394,59841,571.0527999521631,469.7813897097825,520.4170948309728
2021-05-05T20:02:22.000Z,27051,28584,55635,619.6289601123804,452.66302826756225,536.1459941899714
2021-05-05T20:02:23.000Z,26799,25084,51883,704.443113549013,481.9064343804816,593.1747739647473
2021-05-05T20:02:24.000Z,26668,25376,52044,637.2381880905955,526.217607187894,581.7278976392447
2021-05-05T20:02:25.000Z,26142,27231,53373,721.2819983168847,464.4024824648379,592.8422403908613
2021-05-05T20:02:26.000Z,25639,33186,58825,717.4616014665158,381.4374736334599,549.4495375499879
2021-05-05T20:02:27.000Z,24744,30206,54950,750.1634739734885,400.7634244852016,575.4634492293451
2021-05-05T20:02:28.000Z,31128,25712,56840,583.3584554099203,491.0934194150591,537.2259374124897
2021-05-05T20:02:29.000Z,27404,25985,53389,619.961283024376,502.2414854723879,561.1013842483819
2021-05-05T20:02:30.000Z,25118,29374,54492,723.2465164423919,408.9993191257575,566.1229177840747
2021-05-05T20:02:31.000Z,28605,23805,52410,640.225974479986,507.69182944759507,573.9589019637906
2021-05-05T20:02:32.000Z,28007,27233,55240,645.8028707108937,485.35629567069367,565.5795831907936
2021-05-05T20:02:33.000Z,27489,27344,54833,664.9154570919277,458.4503364540667,561.6828967729972
2021-05-05T20:02:34.000Z,27463,27390,54853,677.4234788624696,463.2919313618109,570.3577051121403
2021-05-05T20:02:35.000Z,26045,28676,54721,655.392743328854,467.7230785325708,561.5579109307124
2021-05-05T20:02:36.000Z,28890,25037,53927,646.6893042575285,464.3241602428406,555.5067322501845
2021-05-05T20:02:37.000Z,27962,24667,52629,629.3686431585724,518.2395102768882,573.8040767177303
2021-05-05T20:02:38.000Z,26641,28944,55585,640.882887279006,457.19378800442234,549.0383376417142
2021-05-05T20:02:39.000Z,28497,24247,52744,663.2315331438397,520.0140635954964,591.6227983696681
2021-05-05T20:02:40.000Z,25250,29584,54834,713.0907326732673,432.0187263385614,572.5547295059143
2021-05-05T20:02:41.000Z,25319,28310,53629,694.742485880169,437.4332391381137,566.0878625091414
2021-05-05T20:02:42.000Z,26047,26837,52884,658.1263485238223,492.4404367105116,575.283392617167
2021-05-05T20:02:43.000Z,31300,27168,58468,659.0511501597445,449.7686984687868,554.4099243142656
2021-05-05T20:02:44.000Z,24516,27875,52391,604.4313509544787,459.6529865470852,532.0421687507819
2021-05-05T20:02:45.000Z,26150,27550,53700,773.3323135755259,424.98112522686023,599.1567194011931
2021-05-05T20:02:46.000Z,26944,27891,54835,613.0115424584324,479.04955003406116,546.0305462462468
2021-05-05T20:02:47.000Z,26188,26057,52245,713.9321444936612,436.5257320489696,575.2289382713154
2021-05-05T20:02:48.000Z,27769,26327,54096,670.0548813425042,509.35131234094274,589.7030968417234
2021-05-05T20:02:49.000Z,27254,30494,57748,683.2150876935495,433.03879451695417,558.1269411052518
2021-05-05T20:02:50.000Z,29216,26447,55663,646.4022453450165,440.810299844973,543.6062725949947
2021-05-05T20:02:51.000Z,26506,29652,56158,615.3657285142987,454.8009577768785,535.0833431455885
2021-05-05T20:02:52.000Z,30273,26872,57145,642.6673603541109,462.6672000595415,552.6672802068263
2021-05-05T20:02:53.000Z,28295,27587,55882,586.7809860399364,475.3455613151122,531.0632736775243
2021-05-05T20:02:54.000Z,28953,32700.000000000004,61653,679.8035091354955,379.9288990825688,529.8662041090322
2021-05-05T20:02:55.000Z,29924,29643,59567,593.9516441652186,443.4462436325608,518.6989438988896
2021-05-05T20:02:56.000Z,31849,25634,57483,558.6094382869164,483.81427011001017,521.2118541984632
2021-05-05T20:02:57.000Z,28248,31118,59366,649.1591263098272,405.4889131692268,527.324019739527
2021-05-05T20:02:58.000Z,29845,29401,59246,581.1335232032167,421.5477364715486,501.3406298373826
2021-05-05T20:02:59.000Z,31633,27797,59430,579.9878923908576,437.30776702521854,508.6478297080381
2021-05-05T20:03:00.000Z,31806,30443,62249,590.5403068603408,433.4493643859015,511.99483562312116
2021-05-05T20:03:01.000Z,31830,28744,60574,546.4433867420672,412.8580921235736,479.6507394328204
2021-05-05T20:03:02.000Z,29492,26011,55503,550.2406754374067,511.44792587751334,530.84430065746
2021-05-05T20:03:03.000Z,31183,30995,62178,629.8072026424654,408.51201806743023,519.1596103549479
2021-05-05T20:03:04.000Z,29287,28517,57804,607.7126370061802,445.9043026966371,526.8084698514086
2021-05-05T20:03:05.000Z,28863,32712.000000000004,61575,624.5481065724284,393.69176449009535,509.1199355312619
2021-05-05T20:03:06.000Z,31431,26737,58168,556.1717094588146,480.20761491566,518.1896621872372
2021-05-05T20:03:07.000Z,29705,29078,58783,599.6712001346575,435.4293967948277,517.5502984647426
2021-05-05T20:03:08.000Z,25900,30430,56330,672.7706177606177,405.5255340124877,539.1480758865528
2021-05-05T20:03:09.000Z,29118,29571,58689,659.6306408407171,426.55933177775523,543.0949863092362
2021-05-05T20:03:10.000Z,27492,28449,55941,609.025498326786,457.5154135470491,533.2704559369175
2021-05-05T20:03:11.000Z,31972,29315,61287,598.2024271237333,422.3402012621525,510.2713141929429
2021-05-05T20:03:12.000Z,29820,27700,57520,602.5807511737089,463.0282310469314,532.8044911103202
2021-05-05T20:03:13.000Z,29536,30376,59912,605.2513881365114,402.17217540163284,503.7117817690721
2021-05-05T20:03:14.000Z,28848,31758,60606,613.8208194675541,399.83981988790225,506.8303196777282
2021-05-05T20:03:15.000Z,30937,30557,61494,600.0280570191034,412.94577347252675,506.48691524581506
2021-05-05T20:03:16.000Z,29514,30543,60057,605.447753608457,414.7434436695806,510.0955986390188
2021-05-05T20:03:17.000Z,28059,30219,58278,623.964824120603,434.7515801317052,529.3582021261541
2021-05-05T20:03:18.000Z,31392,26528,57920,622.0121687054027,428.8960343787696,525.4541015420862
2021-05-05T20:03:19.000Z,31058,27549,58607,568.2675639126795,490.24966423463644,529.258614073658
2021-05-05T20:03:20.000Z,26427,28486,54913,614.5926514549514,437.2822088043249,525.9374301296382
2021-05-05T20:03:21.000Z,28831,29253,58084,688.0170996496827,445.29795234676783,566.6575259982253
2021-05-05T20:03:22.000Z,32986,24637,57623,538.057206087431,509.3740309290904,523.7156185082607
2021-05-05T20:03:23.000Z,31535,33402,64937,552.5599809735215,394.34228489312017,473.4511329333209
2021-05-05T20:03:24.000Z,33879,28952,62831,561.2319135747808,398.9613498203924,480.09663169758664
2021-05-05T20:03:25.000Z,31161,34177,65338,551.2200186130099,350.2547327149838,450.73737566399683
2021-05-05T20:03:26.000Z,28771,34816,63587,606.6814848284731,367.9956916360294,487.33858823225125
2021-05-05T20:03:27.000Z,34442,29634,64076,533.9488415306893,401.2249443207127,467.586892925701
2021-05-05T20:03:28.000Z,33546,34186,67732,516.7121564419007,386.1144913122331,451.4133238770669
2021-05-05T20:03:29.000Z,25975,35466,61441,641.3989605389797,344.2953814921333,492.8471710155565
2021-05-05T20:03:30.000Z,28221,36619,64840,656.3964778002197,344.20726945028537,500.30187362525254
2021-05-05T20:03:31.000Z,25359,31642,57001,685.2809653377499,382.8061437330131,534.0435545353814
2021-05-05T20:03:32.000Z,31557,29461,61018,615.3262984440853,407.7130443637351,511.5196714039102
2021-05-05T20:03:33.000Z,33998,32625.999999999996,66624,531.1463321371846,421.5742965732851,476.36031435523483
2021-05-05T20:03:34.000Z,33898,28988,62886,526.1380907428166,391.1364012694908,458.63724600615376
2021-05-05T20:03:35.000Z,30321,34957,65278,573.6440091026021,374.8313070343565,474.2376580684793
2021-05-05T20:03:36.000Z,28390,32674.999999999996,61065,631.6069742867206,376.03899005355777,503.8229821701392
2021-05-05T20:03:37.000Z,29761,29655,59416,607.2267732939081,406.61136401955827,506.9190686567332
2021-05-05T20:03:38.000Z,28860,30198,59058,602.392273042273,432.6900125836148,517.5411428129439
2021-05-05T20:03:39.000Z,32695.999999999996,27407,60103,575.8931367751406,450.2852191046083,513.0891779398745
2021-05-05T20:03:40.000Z,28369,24022,52391,594.595473932814,513.3933893930564,553.9944316629352
2021-05-05T20:03:41.000Z,29015,30994,60009,632.955540237808,412.86574820933083,522.9106442235694
2021-05-05T20:03:42.000Z,27208,27030,54238,654.4576595119082,481.67746947835735,568.0675644951327
2021-05-05T20:03:43.000Z,27762,24302,52064,670.1030905554355,484.4427207637232,577.2729056595794
2021-05-05T20:03:44.000Z,29385,31581,60966,616.272928364812,438.99901839713755,527.6359733809747
2021-05-05T20:03:45.000Z,26169,26748,52917,672.5907753448737,454.69650067294754,563.6436380089106
2021-05-05T20:03:46.000Z,29702,27228,56930,653.6814692613292,440.00411341266346,546.8427913369964
2021-05-05T20:03:47.000Z,30279,26517,56796,587.831962746458,499.51499038352756,543.6734765649928
2021-05-05T20:03:48.000Z,31033,28978,60011,599.4540005800277,410.96925253640694,505.2116265582173
2021-05-05T20:03:49.000Z,29415,28931,58346,588.9635220125787,465.0190798797138,526.9913009461462
2021-05-05T20:03:50.000Z,26754,30362,57116,621.970882858638,405.5932086160332,513.7820457373356
2021-05-05T20:03:51.000Z,36699,30153,66852,540.6500177116543,429.26697177726925,484.95849474446175
2021-05-05T20:03:52.000Z,34888,32279.000000000004,67167,486.9213196514561,404.8283713869699,445.87484551921295
2021-05-05T20:03:53.000Z,31392,33813,65205,544.796381243629,372.3960311122941,458.59620617796156
2021-05-05T20:03:54.000Z,31475,34311,65786,581.7202223987291,363.88251581125587,472.8013691049925
2021-05-05T20:03:55.000Z,30880,26729,57609,587.2481541450777,408.304126604063,497.77614037457033
2021-05-05T20:03:56.000Z,27454,34423,61877,637.6199096670795,396.26084304099004,516.9403763540347
2021-05-05T20:03:57.000Z,29481,32072.000000000004,61553,656.3617923408297,351.42909703167874,503.8954446862542
2021-05-05T20:03:58.000Z,31217,31533,62750,538.3782234039145,426.7673865474265,482.57280497567046
2021-05-05T20:03:59.000Z,26624,34688,61312,658.0367713341346,372.1778136531365,515.1072924936356
2021-05-05T20:04:00.000Z,29655,30273,59928,627.4955656718935,393.0449245201995,510.2702450960465
2021-05-05T20:04:01.000Z,26077,28062,54139,662.1532768339916,442.3269902359062,552.2401335349489
2021-05-05T20:04:02.000Z,26990,29398,56388,681.0150055576139,436.7564120008164,558.8857087792152
2021-05-05T20:04:03.000Z,28084,23853,51937,648.040628115653,505.69165304154615,576.8661405785996
2021-05-05T20:04:04.000Z,32874,25757,58631,569.4336253574253,486.5647008580192,527.9991631077222
2021-05-05T20:04:05.000Z,29319,27256,56575,586.8007776527166,500.4179630173173,543.6093703350169
2021-05-05T20:04:06.000Z,32718.000000000004,24968,57686,559.770065407421,486.4781320089715,523.1240987081962
2021-05-05T20:04:07.000Z,30721,27984,58705,600.0590801080695,447.3260791881075,523.6925796480884
2021-05-05T20:04:08.000Z,31848,30202,62050,564.0297663903542,447.7738229256341,505.9017946579942
2021-05-05T20:04:09.000Z,27904,32813,60717,606.0879802178899,381.18739523969157,493.63768772879075
2021-05-05T20:04:10.000Z,26513,33879,60392,679.6602798627089,366.55169869240535,523.1059892775571
2021-05-05T20:04:11.000Z,30150,28314,58464,632.6255058043117,426.08253867344774,529.3540222388797
2021-05-05T20:04:12.000Z,27536,32195,59731,634.0723053457292,391.2729616400062,512.6726334928677
2021-05-05T20:04:13.000Z,31468,27219,58687,604.2677958561078,444.6012711708733,524.4345335134906
2021-05-05T20:04:14.000Z,31670,29186,60856,532.5976949794758,445.6808401288289,489.13926755415235
2021-05-05T20:04:15.000Z,35881,30590,66471,511.43727878264264,417.56574043805165,464.50150961034717
2021-05-05T20:04:16.000Z,30180,27926,58106,588.8931080185554,448.08705149323214,518.4900797558937
2021-05-05T20:04:17.000Z,26798,32307.000000000004,59105,682.9268228972311,401.1181787228774,542.0225008100542
2021-05-05T20:04:18.000Z,30013,32564.999999999996,62578,607.2528570952587,398.175034546292,502.7139458207754
2021-05-05T20:04:19.000Z,29297,31495,60792,594.3152541215824,394.5425940625496,494.428924092066
2021-05-05T20:04:20.000Z,28919,31623,60542,592.5845983609391,403.9790026246719,498.28180049280553
2021-05-05T20:04:21.000Z,28364,28249,56613,666.3516076716966,424.1312612835853,545.241434477641
2021-05-05T20:04:22.000Z,29367,29112,58479,599.6853270677972,437.5350027480077,518.6101649079025
2021-05-05T20:04:23.000Z,30843,29390,60233,601.0545018318581,430.90010207553587,515.977301953697
2021-05-05T20:04:24.000Z,25140,31096,56236,653.5221957040573,413.8241252894263,533.6731604967417
2021-05-05T20:04:25.000Z,30242,29032,59274,658.6986641095166,430.1834182970515,544.441041203284
2021-05-05T20:04:26.000Z,36147,27030,63177,494.0660082441143,466.01083980762115,480.0384240258677
2021-05-05T20:04:27.000Z,31652,32802,64454,561.0569948186528,392.3692152917505,476.71310505520165
2021-05-05T20:04:28.000Z,26026,37378,63404,683.0532544378698,347.78318797153406,515.4182212047019
2021-05-05T20:04:29.000Z,26673,32162.999999999996,58836,685.9921643609642,357.2712122625377,521.631688311751
2021-05-05T20:04:30.000Z,30033,31971,62004,572.6598408417408,427.71214538175224,500.1859931117465
2021-05-05T20:04:31.000Z,28479,34879,63358,638.2914428175146,354.75062358439175,496.5210332009532
2021-05-05T20:04:32.000Z,29625,29191,58816,595.5942953586498,405.3733342468569,500.4838148027534
2021-05-05T20:04:33.000Z,30031,29100,59131,634.9491525423729,432.00116838487975,533.4751604636263
2021-05-05T20:04:34.000Z,30394,27168,57562,592.5166151214055,445.23811101295644,518.877363067181
2021-05-05T20:04:35.000Z,32273.000000000004,28560,60833,549.4516778731447,463.6797268907563,506.5657023819505
2021-05-05T20:04:36.000Z,33619,30727,64346,533.6682828162647,429.58931884010804,481.62880082818634
2021-05-05T20:04:37.000Z,31034,35245,66279,536.1421988786492,381.1880834160874,458.66514114736833
2021-05-05T20:04:38.000Z,30238,28053,58291,599.2066274224486,397.2873132998253,498.24697036113696
2021-05-05T20:04:39.000Z,27459,31054,58513,654.1983320587057,399.8593739936884,527.028853026197
2021-05-05T20:04:40.000Z,28886,32613,61499,629.3330333033304,403.0791708827768,516.2061020930536
2021-05-05T20:04:41.000Z,30806,25723,56529,611.7997143413621,454.2713136103876,533.0355139758749
2021-05-05T20:04:42.000Z,28582,28210,56792,590.8302428101603,473.8736263736264,532.3519345918933
2021-05-05T20:04:43.000Z,30545,34246,64791,614.8883614339499,365.10947263914034,489.9989170365451
2021-05-05T20:04:44.000Z,29179,33722,62901,596.5099215189006,372.5636972896032,484.5368094042519
2021-05-05T20:04:45.000Z,32802,27349,60151,560.1302664471679,470.35566199861057,515.2429642228892
2021-05-05T20:04:46.000Z,26142,30292,56434,655.9952949277025,406.9045622606629,531.4499285941827
2021-05-05T20:04:47.000Z,29909,31548,61457,654.1371493530376,386.2579561303411,520.1975527416894
2021-05-05T20:04:48.000Z,29139,31797,60936,599.5886269261127,407.85162122212785,503.7201240741203
2021-05-05T20:04:49.000Z,30592,31709,62301,598.3579367154812,411.6682645305749,505.01310062302804
2021-05-05T20:04:50.000Z,32043,29154,61197,569.9537808569735,415.87970775879813,492.9167443078858
2021-05-05T20:04:51.000Z,34058,27120,61178,553.0636561160374,460.55103244837755,506.80734428220745
2021-05-05T20:04:52.000Z,25763,35941,61704,555.7238287466522,370.798836982833,463.2613328647426
2021-05-05T20:04:53.000Z,26481,30345,56826,742.3316717646615,384.66238260009885,563.4970271823802
2021-05-05T20:04:54.000Z,31614,30176,61790,600.9841209590687,404.15187566277837,502.56799831092354
2021-05-05T20:04:55.000Z,33959,27952,61911,554.2275390912571,459.17132942186606,506.6994342565616
2021-05-05T20:04:56.000Z,33393,30947,64340,542.2786212679304,424.78398552363717,483.53130339578377
2021-05-05T20:04:57.000Z,31258,30081,61339,565.975462281656,417.653169774941,491.81431602829844
2021-05-05T20:04:58.000Z,27729,29633,57362,618.1126618341808,435.9734755171599,527.0430686756704
2021-05-05T20:04:59.000Z,28467,29346,57813,649.8829873186496,414.3035166632591,532.0932519909543
2021-05-05T20:05:00.000Z,28907,27405,56312,624.047600927111,446.3751505199781,535.2113757235445
2021-05-05T20:05:01.000Z,27903,27723,55626,646.9630864064795,463.94589330159073,555.4544898540352
2021-05-05T20:05:02.000Z,25618,28175,53793,651.4028807869466,447.2493345164153,549.326107651681
2021-05-05T20:05:03.000Z,29164,26393,55557,687.5833219037169,443.97874436403595,565.7810331338765
2021-05-05T20:05:04.000Z,26400,28273,54673,618.5553409090909,477.8830686520709,548.2192047805809
2021-05-05T20:05:05.000Z,29191,30312,59503,621.3379466273851,428.48086566376355,524.9094061455744
2021-05-05T20:05:06.000Z,26137,29551,55688,713.4524237670735,420.4132516666103,566.9328377168418
2021-05-05T20:05:07.000Z,30939,26629,57568,595.9866188306022,447.02962935145894,521.5081240910306
2021-05-05T20:05:08.000Z,26931,32308,59239,617.035869444135,410.729138293921,513.8825038690279
2021-05-05T20:05:09.000Z,26798,28981,55779,700.4410776923651,399.36713708981745,549.9041073910912
2021-05-05T20:05:10.000Z,25682,30280,55962,676.4837240090336,423.24900924702774,549.8663666280306
2021-05-05T20:05:11.000Z,30390,29962,60352,618.6748272458045,442.5411521260263,530.6079896859154
2021-05-05T20:05:12.000Z,28508,28771,57279,629.4225480566859,437.77929164783984,533.6009198522629
2021-05-05T20:05:13.000Z,30734,30624,61358,594.547829765081,415.8935148902821,505.22067232768154
2021-05-05T20:05:14.000Z,29992,29378,59370,575.0855561483062,438.2231601878957,506.65435816810094
2021-05-05T20:05:15.000Z,31872,27782,59654,584.9159136546185,445.13688719314666,515.0264004238826
2021-05-05T20:05:16.000Z,23858,28530,52388,737.5366753290301,440.1340343498072,588.8353548394186
2021-05-05T20:05:17.000Z,27209,29771,56980,675.698224852071,439.42229014813074,557.5602575001009
2021-05-05T20:05:18.000Z,27243,27197,54440,653.8492823844657,460.2226348494319,557.0359586169488
2021-05-05T20:05:19.000Z,32235,26118,58353,583.1667752442996,464.98901140975573,524.0778933270277
2021-05-05T20:05:20.000Z,31204,28760,59964,562.9507114472503,451.7238178025035,507.3372646248769
2021-05-05T20:05:21.000Z,30558,25461,56019,574.6406832907912,477.6409803228467,526.1408318068189
2021-05-05T20:05:22.000Z,28252,27308,55560,637.862558402945,466.9064742932474,552.3845163480962
2021-05-05T20:05:23.000Z,29115,29429,58544,611.8643654473639,435.50236161609297,523.6833635317284
2021-05-05T20:05:24.000Z,27761,27740,55501,602.6323619466158,462.6465392934391,532.6394506200274
2021-05-05T20:05:25.000Z,29098,27344,56442,641.0357756546841,448.6736761263897,544.8547258905369
2021-05-05T20:05:26.000Z,28368,29847,58215,651.6656443880429,413.81512379803667,532.7403840930398
2021-05-05T20:05:27.000Z,26685,29136,55821,651.1649990631441,451.4480024711697,551.3065007671569
2021-05-05T20:05:28.000Z,31066,25635,56701,590.475729092899,500.79668422079186,545.6362066568454
2021-05-05T20:05:29.000Z,29563,28209,57772,612.8389202719616,432.28338473536814,522.5611525036649
2021-05-05T20:05:30.000Z,30500,27249,57749,568.2278032786885,484.2658446181511,526.2468239484198
2021-05-05T20:05:31.000Z,28320,28771,57091,642.8768714689265,434.5156928851969,538.6962821770617
2021-05-05T20:05:32.000Z,29324,28273,57597,635.0333174191788,426.5027057616808,530.7680115904298
2021-05-05T20:05:33.000Z,30880,29234,60114,561.5036593264249,449.27765615379354,505.3906577401092
2021-05-05T20:05:34.000Z,30484,27937,58421,608.2417333683244,428.0882342413287,518.1649838048265
2021-05-05T20:05:35.000Z,31601,24478,56079,574.3554317901333,503.2907917313506,538.823111760742
2021-05-05T20:05:36.000Z,28587,32030,60617,591.3097911638157,421.49931314392757,506.40455215387163
2021-05-05T20:05:37.000Z,29153,29622,58775,634.9546187356361,418.7133211802039,526.83396995792
2021-05-05T20:05:38.000Z,29150,30328,59478,614.696397941681,428.018365866526,521.3573819041035
2021-05-05T20:05:39.000Z,29567,27424,56991,587.1690059864038,455.49303529754957,521.3310206419767
2021-05-05T20:05:40.000Z,30070,32009.999999999996,62080,607.1803791153974,391.80805998125584,499.4942195483266
2021-05-05T20:05:41.000Z,29524,34869,64393,601.3017545048097,373.7251426768763,487.513448590843
2021-05-05T20:05:42.000Z,30707,30290,60997,581.9671084768945,400.7091119181248,491.33811019750965
2021-05-05T20:05:43.000Z,29967,29407,59374,605.0349384322755,422.7429863637909,513.8889623980332
2021-05-05T20:05:44.000Z,26899,29328,56227,640.7448604037324,422.1687124931806,531.4567864484566
2021-05-05T20:05:45.000Z,30447,32000,62447,634.5129240976122,399.4418125,516.9773682988061
2021-05-05T20:05:46.000Z,31668,27159,58827,547.9119931792345,478.8290069590191,513.3705000691268
2021-05-05T20:05:47.000Z,29167,35199,64366,607.9178523674016,350.49345151850906,479.20565194295534
2021-05-05T20:05:48.000Z,32155,29239,61394,589.1870626652153,396.99411744587707,493.09059005554616
2021-05-05T20:05:49.000Z,27523,33993,61516,623.9292954983105,402.5333451004619,513.2313202993862
2021-05-05T20:05:50.000Z,27627,31886,59513,619.029138161943,408.42824437057016,513.7286912662566
2021-05-05T20:05:51.000Z,31148,30487,61635,616.6145498908437,406.90284383507725,511.7586968629605
2021-05-05T20:05:52.000Z,30637,31051,61688,557.7163560400822,418.1775788219381,487.9469674310102
2021-05-05T20:05:53.000Z,33706,27373,61079,570.3734349967365,435.17802213860375,502.7757285676701
2021-05-05T20:05:54.000Z,27543,30945,58488,611.3185564390226,417.6874454677654,514.503000953394
2021-05-05T20:05:55.000Z,27382,31060,58442,689.4583302899715,421.08055376690277,555.2694420284372
2021-05-05T20:05:56.000Z,32149,25327,57476,577.3492488102273,460.7720614364117,519.0606551233195
2021-05-05T20:05:57.000Z,28297,26576,54873,576.7944305050005,475.03262341962676,525.9135269623137
2021-05-05T20:05:58.000Z,28371,29405,57776,684.7053681576258,435.6794422717225,560.1924052146742
2021-05-05T20:05:59.000Z,34998,25625,60623,531.5160866335219,488.16663414634144,509.84136038993165
2021-05-05T20:06:00.000Z,30542,27222,57764,555.7395717372798,492.6742340753802,524.20690290633
2021-05-05T20:06:01.000Z,25846,30374,56220,712.3414454847946,436.94735629156514,574.6444008881799
2021-05-05T20:06:02.000Z,32692,24621,57313,552.9058791141564,478.54831241623003,515.7270957651932
2021-05-05T20:06:03.000Z,31016,28258,59274,582.7106009801392,433.519852785052,508.1152268825956
2021-05-05T20:06:04.000Z,28134,31711,59845,601.1455534229046,431.46327772697174,516.3044155749382
2021-05-05T20:06:05.000Z,30398,31316,61714,622.3954865451675,395.7102758973049,509.0528812212362
2021-05-05T20:06:06.000Z,29593,33889,63482,598.2015679383638,363.4581427601877,480.82985534927576
2021-05-05T20:06:07.000Z,30918,34539,65457,578.1189921728443,369.98477083876196,474.0518815058031
2021-05-05T20:06:08.000Z,27114,35422,62536,601.4877185217969,368.64722488848736,485.0674717051421
2021-05-05T20:06:09.000Z,32738.999999999996,33146,65885,606.9721127707016,365.63479756230015,486.3034551665009
2021-05-05T20:06:10.000Z,30389,31019,61408,571.2192898746257,394.85744221283727,483.03836604373146
2021-05-05T20:06:11.000Z,34014,30691,64705,544.5044393485035,416.57120980091884,480.5378245747112
2021-05-05T20:06:12.000Z,33547,26795,60342,525.6979461650818,472.6469863780556,499.17246627156874
2021-05-05T20:06:13.000Z,27794,29528,57322,603.4955745844427,426.07030615009484,514.7829403672688
