time,producer-service-1_throughput,producer-service-2_throughput,producer-service-3_throughput,producer-service-4_throughput,total_throughput,producer-service-1_latency,producer-service-2_latency,producer-service-3_latency,producer-service-4_latency,average_latency
2021-05-05T20:15:18.000Z,41088,39936,44160,40061,165245,25.385392328660437,24.114508213141026,24.012250905797103,25.539926611916826,24.76301951487885
2021-05-05T20:15:19.000Z,41984,44032,41984,40554,168554,22.862709603658537,23.190997456395348,23.834032012195124,24.30426098535286,23.548000014400465
2021-05-05T20:15:20.000Z,40832,40192,41755,40598,163377,24.48420356583072,24.601512738853504,23.518788169081546,24.521503522341003,24.281501999026695
2021-05-05T20:15:21.000Z,42112,42752,43237,39936,168037,23.9945858662614,23.53971744011976,22.552559150727387,24.636443309294872,23.680826441600857
2021-05-05T20:15:22.000Z,38912,43008,42638,44032,168590,26.542300575657894,24.818708147321427,24.534054130118673,24.172601744186046,25.016916149321013
2021-05-05T20:15:23.000Z,36299,41984,43378,41216,162877,24.130582109699994,22.463557545731707,21.418668449444418,22.372185559006212,22.59624841597058
2021-05-05T20:15:24.000Z,40501,39936,42088,40448,162973,25.01199970371102,24.771058693910255,23.659546664132293,24.22053006329114,24.415783781261176
2021-05-05T20:15:25.000Z,40849,41984,41439,39296,163568,24.027907659918235,23.431783536585368,23.620116315548156,24.005344055374593,23.771287891856588
2021-05-05T20:15:26.000Z,40047,43008,44857,42112,170024,24.634704222538517,23.500418526785715,22.561874400873887,23.29414418693009,23.49778533428205
2021-05-05T20:15:27.000Z,39680,43008,43929,42752,169369,24.640347782258065,23.587169828869047,22.470349882765372,23.497590755988025,23.54886456247013
2021-05-05T20:15:28.000Z,39168,43648,43367,39936,166119,25.293658088235293,22.653042521994134,23.585883275301498,23.969976963141026,23.875640212167987
2021-05-05T20:15:29.000Z,39936,42368,45440,42624,170368,24.52423878205128,23.814718655589125,23.09267165492958,24.337016704204203,23.942161449193545
2021-05-05T20:15:30.000Z,39936,42368,43008,39570,164882,24.92107371794872,23.410073640483382,24.379813058035715,24.48208238564569,24.29826070052838
2021-05-05T20:15:31.000Z,38912,40354,44928,38638,162832,24.49008018092105,25.137508053724538,23.857193732193732,25.07940369584347,24.641046415670697
2021-05-05T20:15:32.000Z,41984,42206,41088,41637,166915,23.654677972560975,23.842249917073403,23.749878309968846,23.614357422484808,23.71529090552201
2021-05-05T20:15:33.000Z,40960,42194,40960,41307,165421,23.5962158203125,23.96700952742096,24.3297119140625,24.384680562616506,24.06940445610312
2021-05-05T20:15:34.000Z,39346,43822,46080,40960,170208,24.66504854368932,23.363014011227236,22.676909722222224,23.8332763671875,23.63456216108157
2021-05-05T20:15:35.000Z,35534,38016,36992,35968,146510,26.47585411155513,24.421164772727273,25.475454152249135,24.920707295373667,25.3232950829763
2021-05-05T20:15:36.000Z,24960,24960,24960,25216,100096,38.06854967948718,39.68233173076923,36.26298076923077,37.635548857868024,37.9123527593388
2021-05-05T20:15:37.000Z,17341,17408,19328,16640,70717,55.79487918805144,54.15762867647059,50.6927773178808,60.34411057692308,55.247348939831475
2021-05-05T20:15:38.000Z,41539,41344,45568,42880,171331,25.353523195069695,24.15707236842105,22.93649051966292,24.02472014925373,24.11795155810185
2021-05-05T20:15:39.000Z,41984,43136,43485,41088,169693,24.058665205792682,22.83350333827893,23.359273312636542,22.851903232087228,23.275836272198845
2021-05-05T20:15:40.000Z,41984,41984,41123,41984,167075,22.840772675304876,23.421470083841463,23.727865184933005,23.083031631097562,23.268284893794224
2021-05-05T20:15:41.000Z,40960,43008,40583,41984,166535,25.03779296875,24.036876860119047,24.25180494295641,23.98268387957317,24.327289662849658
2021-05-05T20:15:42.000Z,39962,43008,44523,43520,171013,23.669536059256295,23.29892113095238,23.16220829683534,22.24588694852941,23.094138108893354
2021-05-05T20:15:43.000Z,39802,41984,44302,39479,165567,25.028867896085625,23.545731707317074,22.892239628007765,24.808404468198283,24.068810924902188
2021-05-05T20:15:44.000Z,39660,39936,42112,39881,161589,25.15632879475542,24.011067708333332,22.806990881458965,24.790802637847598,24.191297505598833
2021-05-05T20:15:45.000Z,41725,43008,43008,40960,168701,24.544014379868184,23.655575706845237,22.87202380952381,23.8446044921875,23.729054597106185
2021-05-05T20:15:46.000Z,40579,43008,44758,40960,169305,23.491116094531655,22.529761904761905,22.553174851423208,22.9221923828125,22.874061308382316
2021-05-05T20:15:47.000Z,41984,41216,41852,43008,168060,22.723799542682926,22.59003784937888,23.36060403326006,21.806222098214285,22.620165880884038
2021-05-05T20:15:48.000Z,30720,35584,35246,34816,136366,29.846223958333333,26.989040017985612,27.5028655733984,28.00649126838235,28.08615520452492
2021-05-05T20:15:49.000Z,32768,30720,31744,29615,124847,29.517181396484375,31.3396484375,29.272082913306452,31.988249198041533,30.52929048633309
2021-05-05T20:15:50.000Z,40960,40832,45056,39033,165881,24.3142578125,23.38146551724138,22.185569069602273,23.612148694694234,23.373360273509476
2021-05-05T20:15:51.000Z,39936,41088,43008,46040,170072,24.6083984375,24.444558021806852,23.552804129464285,23.24131190269331,23.961768122866115
2021-05-05T20:15:52.000Z,43008,42624,44304,41101,171037,23.569614955357142,23.26386542792793,22.812973997833154,24.56602029147709,23.553118668148826
2021-05-05T20:15:53.000Z,40704,42624,41968,45427,170723,24.9110161163522,23.227430555555557,23.376739420510866,22.941246395315563,23.614108121933544
2021-05-05T20:15:54.000Z,43264,43564,44800,40960,172588,22.53825351331361,23.184051051326783,22.811651785714286,24.9340087890625,23.366991284854297
2021-05-05T20:15:55.000Z,43008,39636,44544,41472,168660,24.23876953125,24.891512766172166,23.24164870689655,24.72041377314815,24.27308619436672
2021-05-05T20:15:56.000Z,39296,40448,44544,38912,163200,23.315350162866448,23.189527294303797,22.16473599137931,23.804250616776315,23.118466016331467
2021-05-05T20:15:57.000Z,42292,43008,39045,44032,168377,22.592097796273528,21.762951078869047,24.88666922781406,22.78022801598837,23.005486529736253
2021-05-05T20:15:58.000Z,42316,43008,43352,39680,168356,23.756238774931468,22.985467819940474,22.356984683520945,23.913785282258065,23.253119140162738
2021-05-05T20:15:59.000Z,44032,41984,42531,41856,170403,22.263967114825583,23.041611089939025,22.371940466953518,22.92099101681957,22.649627422134426
2021-05-05T20:16:00.000Z,39525,39936,44032,41344,164837,25.00369386464263,24.113231169871796,22.842796148255815,23.91766640866873,23.969346897859744
2021-05-05T20:16:01.000Z,39323,43008,42123,41984,166438,24.40434351397401,24.461611793154763,24.449896731002067,24.616520579268293,24.483093154349785
2021-05-05T20:16:02.000Z,40960,41984,43893,40454,167291,23.36767578125,22.901986471036587,22.504727405281024,23.575863944232957,23.087563400450144
